idusuario,nombre_usuario,tipo_documento,num_documento,direccion,telefono,email,clave,estado_usuario,nombre_rol,descripcion,estado_rol
4665012,Dawn Miranda,NIE,123844087394000,"271 Larry Crescent Jefferyfort, ME 84404",211-503-,tracysandoval@hotmail.com,<memory at 0x11dcf71c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2455236,Rachel Perkins,Pasaporte,113988361121508,"451 Guzman Motorway Cathymouth, CA 24592",+1-419-8,oferguson@yahoo.com,<memory at 0x11dcf7a00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8390347,Kara Carroll,Pasaporte,104741615902450,"06378 White Meadow Apt. 385 Port Alicia, WY 54568",001-854-,samuel35@gmail.com,<memory at 0x11dcf7dc0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3673814,Mark Sanchez,DNI,106886238682876,"89177 Hurst Hollow Port Sandra, NE 37106",001-303-,kterry@hotmail.com,<memory at 0x11dd10280>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4429542,Carrie Rhodes,NIE,184385456281347,"61308 Ingram Ville East Crystalburgh, WY 06726",936.721.,christopher47@gmail.com,<memory at 0x11dd10580>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8679151,Vanessa Sanford,NIE,191697875097351,"5687 Bobby Cape Suite 562 Jamieville, NJ 96549",789-224-,anthony81@gmail.com,<memory at 0x11dd10700>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4060919,Rachael Valencia,DNI,199698219333391,"44894 Wallace Key Branditon, MS 16904",927-873-,dianeperez@hotmail.com,<memory at 0x11dd10a00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6184712,Mrs. Debra Cabrera,DNI,169098490806047,"078 Hernandez Fords Apt. 825 West Matthew, LA 44730",954-653-,lopezlaura@hotmail.com,<memory at 0x11dd11300>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3675914,Sarah Brown,NIE,195134728001312,"92827 Michael Ways East Brandontown, GU 51054",62466369,mendozaronald@hotmail.com,<memory at 0x11dd11540>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6612748,Julie Lawson,DNI,118618982321953,"90417 Raymond Inlet Apt. 756 South Andrewmouth, NM 47974",570-419-,jennifer95@hotmail.com,<memory at 0x11dd11600>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3915530,Mrs. Allison Evans,Pasaporte,164745811281700,"3031 Norton Roads New Teresaberg, IA 81384",804-809-,marvinanderson@hotmail.com,<memory at 0x11dd116c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4730643,James Brown,DNI,192335875485480,"62476 Kenneth Brook Port Thomas, FL 35786",548.804.,juliegreen@yahoo.com,<memory at 0x11dd11900>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4181789,James Jensen,DNI,173335481751342,"524 Davis Well Vasquezport, HI 89706",446.670.,scottcowan@hotmail.com,<memory at 0x11dd11a80>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5021470,Christopher Smith,DNI,176503253634869,"191 Price Ports Suite 063 Port Samantha, KY 04878",646.785.,richardmatthew@hotmail.com,<memory at 0x11dd11c00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8302369,Gary Acosta,Pasaporte,103698820831035,Unit 0208 Box 1907 DPO AA 09245,+1-449-2,wheelerjohn@yahoo.com,<memory at 0x11dd11e40>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4427566,Omar Bryant,DNI,185043716075336,"30576 James Route Suite 884 Farrellshire, WA 59119",914-326-,derekmitchell@gmail.com,<memory at 0x11dd122c0>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4548408,Traci Martinez,DNI,173927318720333,"65366 David Pike Suite 777 South Benjaminview, OK 02444",781-503-,susan65@hotmail.com,<memory at 0x11dd12680>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7647043,Eric Richard,NIE,195538974041931,"1423 Laura Fort Jesusside, CA 70802",(345)772,heather94@hotmail.com,<memory at 0x11dd12980>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6205259,Ashley Santana,Pasaporte,130794363993941,"76495 Carol Manors Aguirreport, NY 76496",001-846-,perezcatherine@hotmail.com,<memory at 0x11dd12bc0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2668410,Lynn Gutierrez,NIE,178650617698169,"49774 Lance Shores Apt. 313 Lake Tiffanystad, AK 24496",504-705-,sarah37@hotmail.com,<memory at 0x11dd13700>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
1038216,Jennifer Taylor,NIE,109488452702083,Unit 5684 Box 7217 DPO AP 69557,001-715-,brittney69@gmail.com,<memory at 0x11dd13a00>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4759436,Christopher Patterson,DNI,120607741722503,"696 James Crescent Shawnside, OH 61874",682.421.,parmstrong@gmail.com,<memory at 0x11dd13c40>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
3342229,Linda Garcia,NIE,113364652285834,"617 Norton Well Ashleyton, SD 44638",+1-584-6,nyoung@gmail.com,<memory at 0x11dd13f40>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5476249,Tina Williams,Pasaporte,180004685584266,"29573 Lewis Pine Dudleychester, PA 03148",+1-617-4,garnerjeremiah@yahoo.com,<memory at 0x11dd20280>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
4149161,Ashlee Vargas,Pasaporte,122952614027165,"37550 Melinda Parkway Phamfort, VA 54989",249.482.,sarah96@hotmail.com,<memory at 0x11dd20880>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2357174,Mason Burgess,Pasaporte,127404401878960,"74615 Robertson Forest Suite 418 East Devinmouth, NV 25368",788.918.,natalie69@hotmail.com,<memory at 0x11dd20dc0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7049142,Anna Smith,NIE,178535341518770,"81973 Anthony Lakes Suite 611 Dawntown, TX 10728",+1-343-2,lisapage@gmail.com,<memory at 0x11dd20e80>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6909879,Rhonda Wiggins,NIE,199285629730738,"8678 Elizabeth Loop Mccarthyport, ND 24354",322.966.,bmarsh@hotmail.com,<memory at 0x11dd21000>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
9156553,Joe Fisher,NIE,161409520117694,"11410 Parks Rest Apt. 818 Mossborough, NM 40126",+1-349-2,dhouston@hotmail.com,<memory at 0x11dd21480>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5271507,Cynthia Wilcox,DNI,133676994017215,USCGC Cameron FPO AP 56967,304.615.,baileygerald@hotmail.com,<memory at 0x11dd216c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
2736090,Melissa Chang,Pasaporte,174993939582922,"586 Solis Knolls Jacobsfort, SD 72946",+1-255-4,brandon69@gmail.com,<memory at 0x11dd219c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
5429212,Ms. Amy Hawkins DDS,NIE,134211988096971,USS Sanders FPO AA 16871,74332671,reyesamy@yahoo.com,<memory at 0x11dd21a80>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
6141922,Terry Woods,DNI,157981132199892,"1495 Cherry Camp Port Daisyton, AZ 34831",001-435-,jenna28@hotmail.com,<memory at 0x11dd21c00>,1,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
8095733,Corey Adams,NIE,108748587796470,"0959 Davis Neck West Mary, WV 82812",944.666.,ibowen@gmail.com,<memory at 0x11dd225c0>,0,Moderador,Este rol tiene permisos para moderar contenido y realizar acciones específicas.,1
7086086,Keith Moore,DNI,168650743121940,"53973 Smith Plaza New Jeffrey, CA 04929",(724)685,nielsenmichelle@hotmail.com,<memory at 0x11d64bac0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8493072,Gregory Martin,Pasaporte,180898188005406,"73542 Amber Rapid New Robert, AZ 77034",001-628-,pbailey@hotmail.com,<memory at 0x11db98100>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9539617,Joseph Gill,NIE,149700319137849,"8120 Walter Crossroad New Lindseyburgh, DC 81511",001-301-,whitejohn@gmail.com,<memory at 0x11db98940>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
4300840,Cynthia Woodward,NIE,176931975036992,"7277 Ellis Squares Apt. 369 Tracyland, ME 75116",492-564-,toddjamie@yahoo.com,<memory at 0x11db98ac0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8091727,Ricardo Simmons,NIE,157660583727195,"3380 Donna Falls Apt. 673 West Richard, ND 32361",710-677-,foleydustin@yahoo.com,<memory at 0x11db99540>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7043168,Ryan Williams,NIE,160950912053349,"66729 Jenna Cape Suite 458 Williamsfort, AZ 36807",001-710-,nwarren@hotmail.com,<memory at 0x11db99900>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6142051,Autumn Liu,Pasaporte,128194232979558,Unit 0979 Box 2247 DPO AA 22655,001-765-,dudleyjohn@yahoo.com,<memory at 0x11db999c0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5869686,Jacob Stephens,NIE,104284391454850,"9503 Isaac Crest Suite 510 West Thomasside, SD 45881",001-611-,jamesfreeman@hotmail.com,<memory at 0x11db9a380>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2238598,Christopher Bell,DNI,126197257785478,"0985 Brian Rest Apt. 686 Thompsontown, MP 26235",(717)269,barrbryan@hotmail.com,<memory at 0x11db9a500>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2293899,Stephen Conrad,NIE,183701780076687,"3277 Mark Ridge East Mariabury, KY 08476",+1-544-4,eric90@hotmail.com,<memory at 0x11db9a740>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1529998,Donna Jackson,NIE,178679174408340,"1418 Mcgrath Branch Aarontown, IA 92700",940.581.,halejennifer@gmail.com,<memory at 0x11db9a980>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8427681,Johnathan Henderson,Pasaporte,101002403963050,"5491 Carroll Hill Suite 079 Evelynhaven, ME 76423",402-945-,shannon85@gmail.com,<memory at 0x11db9b4c0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3641506,Troy Kennedy,DNI,106556988219568,"29459 Jimenez Island Apt. 094 Sharonville, WY 02919",796.606.,burnettian@gmail.com,<memory at 0x11db9b880>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1687739,Cynthia Reed,DNI,111587324430535,"203 Michelle Forks Apt. 842 New Kyleview, OH 32472",+1-706-5,woodssarah@hotmail.com,<memory at 0x11dba81c0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9744600,Frank Tanner,DNI,149621850489049,Unit 6606 Box 5131 DPO AE 27882,001-305-,martin43@hotmail.com,<memory at 0x11dba8a00>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7786743,Brad Williams,NIE,104735204049129,"27186 Perez Club Suite 559 Ortegahaven, IL 52520",917.324.,awaters@hotmail.com,<memory at 0x11dba9000>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5675258,Brian Cervantes,NIE,184708233259259,"1553 Crystal View Port Joel, ID 08904",431-476-,reyeschristopher@yahoo.com,<memory at 0x11dba9300>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6777093,Paul Holmes,Pasaporte,195187917506830,"7075 Amy Common West Brenda, DE 82607",37644905,rlee@gmail.com,<memory at 0x11dba99c0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3817741,Misty Johnson,Pasaporte,198786706493715,"47020 Maria Plaza Tylerview, AK 64662",822.797.,rday@gmail.com,<memory at 0x11dba9b40>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7201041,Melanie Warner,NIE,196438053787925,"7027 Maria Valleys Suite 647 Thomashaven, OH 66189",350.332.,calvinstrickland@gmail.com,<memory at 0x11dba9d80>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2758929,Rodney Rice,DNI,158394012244247,"58464 Thompson Inlet Suite 846 East Amymouth, TX 67037",552.887.,williamstone@gmail.com,<memory at 0x11dba9e40>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8634684,Margaret Stuart,DNI,128497699414347,"2896 Linda Club Rogerberg, SC 97398",597.810.,lewisbradley@hotmail.com,<memory at 0x11dbaaf80>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9281854,Mr. Brandon Gates DDS,Pasaporte,137189447706957,"21810 Brown Alley Codystad, MN 39629",001-842-,laura09@yahoo.com,<memory at 0x11dbab040>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1741176,Alex Rodriguez,Pasaporte,103972378384765,"89627 Holly Forks East Herbertview, WV 75173",(985)836,michael72@hotmail.com,<memory at 0x11dbbc4c0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7285160,Katherine Acosta,NIE,171493960630706,"90135 David Point Suite 798 New Phillip, PR 35142",62855635,zachary72@gmail.com,<memory at 0x11dbbd600>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8950188,Taylor Cox,Pasaporte,185271982619060,"974 James Terrace Suite 435 Baileyside, RI 16013",001-759-,andrew39@hotmail.com,<memory at 0x11dbbd780>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3289537,Earl Brown,DNI,195606512853444,"70743 Jane Crest West Omar, CA 24449",773-326-,gmunoz@hotmail.com,<memory at 0x11dbbdd80>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
4610532,Tina Russell,DNI,120424584878577,"655 Wiley Cove Georgestad, NY 58382",47479576,caseymeagan@gmail.com,<memory at 0x11dbbec80>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3248695,Matthew Stewart,NIE,144140906760769,"080 Jonathon Landing New Shannon, CA 01664",(624)704,williamreed@hotmail.com,<memory at 0x11dbd0700>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
4921990,Brittany Smith,DNI,135996816196237,"139 Davis Crossroad Suite 464 Lake Richard, NM 70727",69896569,eric20@gmail.com,<memory at 0x11dbd2080>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6709920,Jasmine Miller,Pasaporte,195511599385263,"339 Hernandez Vista Suite 363 Markburgh, AS 79223",001-226-,cpatel@hotmail.com,<memory at 0x11dbd2bc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8772303,Jamie Johnson,Pasaporte,155686550096609,"5978 Young Cliffs Apt. 317 East Rogermouth, AL 54100",+1-564-5,carlbailey@hotmail.com,<memory at 0x11dbe4040>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9161458,Bruce Mills,NIE,193003110238976,"162 Jennifer Loop Suite 677 Rioshaven, ND 58309",810-973-,cmullins@gmail.com,<memory at 0x11dbe4c40>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8264456,Nicholas Arias,NIE,178583894657798,"3743 Charles Court Port Sonyaville, OK 84693",480.364.,laura44@hotmail.com,<memory at 0x11dbe5000>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8342291,Clifford Camacho,NIE,155292659567372,"4522 Nathan Estate South William, RI 73255",831-290-,mathisjeffrey@hotmail.com,<memory at 0x11dbe5180>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6744876,Chase Thompson,Pasaporte,113864264686377,"516 Patel Dale Kimberlyland, MI 35046",355.281.,christinawarren@yahoo.com,<memory at 0x11dbe5c00>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6878021,Alexa Scott,NIE,149367418247988,"23560 Taylor Ways West Markfurt, LA 24701",+1-620-4,lynnpamela@hotmail.com,<memory at 0x11dbe5fc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9231176,Walter Hart,Pasaporte,110686083812148,"18968 Courtney Prairie Loweshire, GA 34931",203.212.,cruzroger@yahoo.com,<memory at 0x11dbe6080>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
4885335,Ashley Allen,DNI,196011310209859,"293 Aaron Ville Suite 148 Payneborough, MN 17895",58338857,laurenkoch@hotmail.com,<memory at 0x11dbe6500>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5696348,Kenneth Johnson,NIE,104154778620744,"90604 Denise Port Apt. 920 Lake Michaelborough, DE 57711",(440)904,kathleen54@gmail.com,<memory at 0x11dbe6740>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
4012908,Paula Black,Pasaporte,170687193695052,"376 Rivera Springs Jerrymouth, VI 29529",+1-308-9,dunnmary@hotmail.com,<memory at 0x11dbe6bc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6458225,Sean Cooper,Pasaporte,102649197828943,"85368 Kristie Pine Suite 961 Estradaside, AL 24417",(913)367,patrickprice@yahoo.com,<memory at 0x11dbe6d40>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
4109198,Scott Spears,NIE,196221934195572,"4076 James Groves Apt. 073 Beltranbury, AZ 52851",811.436.,lori71@gmail.com,<memory at 0x11dbe7880>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1688486,Sarah Stevenson,Pasaporte,143346566738827,"PSC 1072, Box 1690 APO AA 92432",51762074,adamwall@gmail.com,<memory at 0x11dbe7e80>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3568557,Kelly Henry,DNI,180739685485460,"273 Hammond Camp New Bethanystad, MS 58051",90661886,pwebster@hotmail.com,<memory at 0x11dbfc1c0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9644973,Debra Strong,NIE,188944288158616,"0833 Howard Islands North Damonberg, AZ 63942",+1-888-4,jtran@gmail.com,<memory at 0x11dbfc400>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8192981,Albert Fox,NIE,136309697975265,"4102 William Springs Kennethburgh, SC 10480",+1-459-3,zrobinson@gmail.com,<memory at 0x11dbfd9c0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2880481,Sydney Richards,DNI,153784813120493,"0581 Norton Expressway Apt. 598 Lorimouth, TN 91201",527.463.,wwilliams@yahoo.com,<memory at 0x11dbfdcc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2948121,Rachel Davis,NIE,113082538353697,"825 Mathis Crossroad Suite 411 West Ashley, MN 34252",796.589.,usantiago@gmail.com,<memory at 0x11dbff100>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2489378,Linda Mcdowell,NIE,115342047734831,"323 Caldwell Route Karafurt, NV 07328",793.687.,aherman@yahoo.com,<memory at 0x11dbff7c0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8397865,Patricia Kelly,Pasaporte,136489071141943,"004 Lee Estate Joshuamouth, KY 17051",227.207.,kathryn31@gmail.com,<memory at 0x11dbffb80>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5899315,Amanda Mahoney,Pasaporte,176868283028541,"708 Jamie Lakes Suite 207 East Suzanneborough, CA 54911",+1-782-8,yvonne38@hotmail.com,<memory at 0x11dbffd00>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5731385,Katherine Hayden DDS,NIE,103748742558790,"2166 Hall Trail Suite 975 North Joseph, PA 65825",940-268-,icook@gmail.com,<memory at 0x11dcb8100>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3722348,Diane Bell,NIE,190828437021827,"58621 Bell Drive Suite 536 Sullivanmouth, WY 26338",(283)610,erikagonzalez@hotmail.com,<memory at 0x11dcb9540>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5061742,Jamie Cohen,NIE,170570809912460,"266 Burke Burgs Apt. 108 Mooreborough, AK 59741",(661)875,kayladavis@yahoo.com,<memory at 0x11dcb9840>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9440377,Sarah Hall,NIE,123822321833110,"850 Mendez Lane Fuentesburgh, HI 75361",001-445-,murphycharles@yahoo.com,<memory at 0x11dcb9e40>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8502401,James Carr,DNI,175371315770528,"150 Larsen Via Lake Martin, DC 86042",207-652-,oschmidt@gmail.com,<memory at 0x11dcba140>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3435725,Suzanne Mccullough,Pasaporte,196748085392616,"2146 Keith Mountains Apt. 097 Choimouth, MP 16747",+1-922-7,taylorlarry@gmail.com,<memory at 0x11dcbbdc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6499577,Thomas Bailey,Pasaporte,147679426817310,"28717 Teresa Ridges Apt. 856 North Jon, TN 90114",427.458.,sharon69@hotmail.com,<memory at 0x11dccd180>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3286285,Tracy Johnson,DNI,191564774362415,Unit 5063 Box 1902 DPO AP 96097,95497382,jenniferbishop@hotmail.com,<memory at 0x11dccd900>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6595853,Danny Velez,NIE,101927166623025,"724 Ball Fords Apt. 078 Muellerberg, AS 97318",427.471.,jenkinslarry@gmail.com,<memory at 0x11dccd9c0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6014229,Kathleen Marks,NIE,151541948368192,Unit 0887 Box 5805 DPO AP 88663,232.328.,kevin44@gmail.com,<memory at 0x11dccdcc0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1197377,Sarah Robinson,DNI,173589439962499,"85719 Charles Corner South Garyport, MP 39535",+1-832-9,bakerjames@gmail.com,<memory at 0x11dccf280>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7357787,Christina Walker,Pasaporte,139229302484369,"76409 Joshua Stravenue Dennisstad, NM 22330",001-357-,james76@yahoo.com,<memory at 0x11dccfac0>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2620835,Angela Potter MD,DNI,133354888680927,"94510 Charles Spur Hodgesborough, AK 16273",001-344-,burgessdiane@gmail.com,<memory at 0x11dce1600>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1740202,John Adams,Pasaporte,153586657844708,"2434 Michael Station Katelyntown, ID 90499",(203)662,parkerandrew@gmail.com,<memory at 0x11dce1900>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3040731,Scott Hernandez,Pasaporte,177699417493027,"456 Travis Plains North Jimmy, PR 34565",542-567-,christinedavis@yahoo.com,<memory at 0x11dce2b00>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5979627,Kristin Marsh,DNI,125122789146156,"PSC 8654, Box 5251 APO AA 65333",001-905-,williamjackson@yahoo.com,<memory at 0x11dce3100>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2928145,Sarah Hanson,Pasaporte,153087809756753,"3433 Phyllis Junctions Lake Ashleyland, WA 95351",60735755,anthonygeorge@yahoo.com,<memory at 0x11dce3d00>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3356183,Alison Anderson,NIE,127484929191510,"962 Maynard Causeway Suite 595 South Angelamouth, FM 32217",969.925.,emilyjennings@hotmail.com,<memory at 0x11dce3dc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1490464,Yvonne Pruitt,DNI,121664208678486,"95799 Susan Estates Apt. 525 West Jonville, PR 85616",001-497-,garrisonmatthew@yahoo.com,<memory at 0x11dce3f40>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2647589,Jennifer Conway,NIE,124771380422236,"467 Martha Islands Apt. 355 Port Ian, ID 48992",769-988-,bryantkevin@yahoo.com,<memory at 0x11dcf4040>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1809983,Jodi Reed,NIE,106427446593125,"1981 Lucero Islands Burkeside, MP 94042",932-363-,vpalmer@yahoo.com,<memory at 0x11dcf4700>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6055525,Timothy Harmon,Pasaporte,178721492950652,"878 Eugene Extension Jonathanchester, MH 35963",+1-971-9,angela83@gmail.com,<memory at 0x11dcf5300>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9629290,Tyler Madden,Pasaporte,187585451820673,"070 Rasmussen Wall Wileyton, FL 32382",909.317.,wreid@hotmail.com,<memory at 0x11dcf5540>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2004594,Toni Kelley,Pasaporte,181138162888335,"63173 English Brooks Apt. 370 Rebeccaside, SC 39776",001-507-,aliciascott@hotmail.com,<memory at 0x11dcf5840>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6594200,Jeremy Herrera,NIE,162317100633777,"0377 Logan Turnpike Suite 960 Bradytown, ND 59977",001-423-,amanda20@gmail.com,<memory at 0x11dcf6680>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7638714,Kimberly Castillo,NIE,190865709029080,"9305 Heather Wells Suite 986 Port Lisaside, RI 99061",+1-348-3,ulang@hotmail.com,<memory at 0x11dcf7400>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8314555,Anthony Harris,Pasaporte,188337363164889,"PSC 9340, Box 0932 APO AA 36220",560-369-,josehensley@gmail.com,<memory at 0x11dcf74c0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
1810118,Melissa Ellis,DNI,163440494145257,"PSC 2556, Box 5115 APO AE 98216",91945701,spencer26@yahoo.com,<memory at 0x11dcf7ac0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6063865,Jacob Hart,DNI,122861237989142,"43175 Gabrielle Club Christineside, LA 25811",+1-307-6,bjohnson@hotmail.com,<memory at 0x11dd10dc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
